accession_id,species,tax_id,class,order,infraorder,family,genus,rep_tax,cat
AB560490.1,Hexanchus griseus,94987,Chondrichthyes,Hexanchiformes,NA,Hexanchidae,Hexanchus,fish,fish
KF894491.1,Hexanchus griseus,94987,Chondrichthyes,Hexanchiformes,NA,Hexanchidae,Hexanchus,fish,fish
OP057033.1,Hexanchus griseus,94987,Chondrichthyes,Hexanchiformes,NA,Hexanchidae,Hexanchus,fish,fish
AM398435.2,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
CM025915.1,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
MW796040.1,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
MW796041.1,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
MW796042.1,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
MW796043.1,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
MT483611.1,Silurus glanis,94993,Actinopteri,Siluriformes,NA,Siluridae,Silurus,fish,fish
AB738943.1,Diplodactylus vittatus,95112,Lepidosauria,Squamata,Gekkota,Diplodactylidae,Diplodactylus,reptile,vertebrate
OP056998.1,Opsanus beta,95145,Actinopteri,Batrachoidiformes,NA,Batrachoididae,Opsanus,fish,fish
KT722705.2,Lacerta bilineata,95620,Lepidosauria,Squamata,NA,Lacertidae,Lacerta,reptile,vertebrate
FJ236291.1,Pipilo maculatus,95650,Aves,Passeriformes,NA,Passerellidae,Pipilo,bird,vertebrate
JF894376.1,Hyaena hyaena,95912,Mammalia,Carnivora,NA,Hyaenidae,Hyaena,mammal,vertebrate
MN356185.1,Loxia leucoptera,96539,Aves,Passeriformes,NA,Fringillidae,Loxia,bird,vertebrate
AB610502.1,Hemitheconyx caudicinctus,96741,Lepidosauria,Squamata,Gekkota,Eublepharidae,Hemitheconyx,reptile,vertebrate
AB738948.1,Aeluroscalabotes felinus,96749,Lepidosauria,Squamata,Gekkota,Gekkonidae,Aeluroscalabotes,reptile,vertebrate
MK450438.1,Sphenomorphus indicus,96757,Lepidosauria,Squamata,Scinciformata,Scincidae,Sphenomorphus,reptile,vertebrate
OM117611.1,Sphenomorphus indicus,96757,Lepidosauria,Squamata,Scinciformata,Scincidae,Sphenomorphus,reptile,vertebrate
KJ101554.1,Amphiprion polymnus,96882,Actinopteri,NA,NA,Pomacentridae,Amphiprion,fish,fish
AB979695.1,Amphiprion polymnus,96882,Actinopteri,NA,NA,Pomacentridae,Amphiprion,fish,fish
MZ603736.1,Takifugu pseudommus,96884,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Takifugu,fish,fish
AP011605.1,Sardinella albella,96886,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
KR000002.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251937.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251938.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251939.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251940.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251941.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251942.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251943.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251944.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251945.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251946.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251947.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251948.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251949.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251950.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251951.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251952.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251953.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251954.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251955.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251956.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251957.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251958.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251959.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251960.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251961.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251962.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251963.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251964.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251965.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251966.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251967.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251968.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251969.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251970.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251971.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251972.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251973.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251974.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251975.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251976.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251977.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251978.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251979.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251980.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
MG251981.1,Sardinella longiceps,96888,Actinopteri,Clupeiformes,NA,Clupeidae,Sardinella,fish,fish
LC026155.1,Trichogaster trichopterus,96903,Actinopteri,Anabantiformes,NA,Osphronemidae,Trichopodus,fish,fish
KP100265.1,Trichogaster trichopterus,96903,Actinopteri,Anabantiformes,NA,Osphronemidae,Trichopodus,fish,fish
KJ914664.1,Petenia splendida,96998,Actinopteri,Cichliformes,NA,Cichlidae,Petenia,fish,fish
KR150873.1,Taeniacara candidi,97002,Actinopteri,Cichliformes,NA,Cichlidae,Taeniacara,fish,fish
KR349465.1,Phaethon lepturus,97097,Aves,Pelecaniformes,NA,Phaethontidae,Phaethon,bird,vertebrate
KY707299.1,Peromyscus attwateri,97206,Mammalia,Rodentia,NA,Cricetidae,Peromyscus,mammal,vertebrate
ON528112.1,Peromyscus attwateri,97206,Mammalia,Rodentia,NA,Cricetidae,Peromyscus,mammal,vertebrate
KY707309.1,Peromyscus pectoralis,97213,Mammalia,Rodentia,NA,Cricetidae,Peromyscus,mammal,vertebrate
JN632615.1,Cephalophus dorsalis,97360,Mammalia,Artiodactyla,Pecora,Bovidae,Cephalophus,mammal,vertebrate
EF536352.1,Pseudoryx nghetinhensis,97363,Mammalia,Artiodactyla,Pecora,Bovidae,Pseudoryx,mammal,vertebrate
AY585339.1,Discoglossus galganoi,97956,Amphibia,Anura,NA,Alytidae,Discoglossus,amphibian,vertebrate
MN356285.1,Mystacornis crossleyi,98133,Aves,Passeriformes,NA,Timaliidae,Mystacornis,bird,vertebrate
MK405666.1,Yuhina gularis,98156,Aves,Passeriformes,NA,Timaliidae,Yuhina,bird,vertebrate
MT381942.1,Microtus longicaudus,98314,Mammalia,Rodentia,NA,Cricetidae,Microtus,mammal,vertebrate
MT381923.1,Alticola macrotis,98316,Mammalia,Rodentia,NA,Cricetidae,Alticola,mammal,vertebrate
EU560728.1,Pseudolabrus eoethinus,98376,Actinopteri,Labriformes,NA,Labridae,Pseudolabrus,fish,fish
AP006019.1,Pseudolabrus sieboldi,98377,Actinopteri,Labriformes,NA,Labridae,Pseudolabrus,fish,fish
EU560727.1,Pseudolabrus sieboldi,98377,Actinopteri,Labriformes,NA,Labridae,Pseudolabrus,fish,fish
AP011209.1,Rhodeus amarus,98397,Actinopteri,Cypriniformes,NA,Acheilognathidae,Rhodeus,fish,fish
AP012075.1,Pachychilon pictum,98646,Actinopteri,Cypriniformes,NA,Leuciscidae,Pachychilon,fish,fish
AP011204.1,Epalzeorhynchos bicolor,98648,Actinopteri,Cypriniformes,NA,Cyprinidae,Epalzeorhynchos,fish,fish
ON165304.1,Ellobius tancrei,98658,Mammalia,Rodentia,NA,Cricetidae,Ellobius,mammal,vertebrate
ON165373.1,Ellobius tancrei,98658,Mammalia,Rodentia,NA,Cricetidae,Ellobius,mammal,vertebrate
MG653593.1,Dentex gibbosus,98813,Actinopteri,Spariformes,NA,Sparidae,Dentex,fish,fish
MN319701.1,Pagrus caeruleostictus,98816,Actinopteri,Spariformes,NA,Sparidae,Pagrus,fish,fish
MG736083.1,Pagellus acarne,98817,Actinopteri,Spariformes,NA,Sparidae,Pagellus,fish,fish
AB305023.1,Pagellus bogaraveo,98819,Actinopteri,Spariformes,NA,Sparidae,Pagellus,fish,fish
ON417691.1,Diplodus cervinus,98820,Actinopteri,Spariformes,NA,Sparidae,Diplodus,fish,fish
AP009164.1,Spicara maena,98823,Actinopteri,Spariformes,NA,Centracanthidae,Spicara,fish,fish
AB355915.1,Spicara maena,98823,Actinopteri,Spariformes,NA,Centracanthidae,Spicara,fish,fish
AP009528.1,Takifugu pardalis,98921,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Takifugu,fish,fish
MN122860.1,Myotis daubentonii,98922,Mammalia,Chiroptera,NA,Vespertilionidae,Myotis,mammal,vertebrate
EF025506.1,Verasper moseri,98923,Actinopteri,Pleuronectiformes,NA,Pleuronectidae,Verasper,fish,fish
LC583747.1,Verasper moseri,98923,Actinopteri,Pleuronectiformes,NA,Pleuronectidae,Verasper,fish,fish
FJ236295.1,Cardinalis cardinalis,98964,Aves,Passeriformes,NA,Cardinalidae,Cardinalis,bird,vertebrate
KM078795.1,Cardinalis cardinalis,98964,Aves,Passeriformes,NA,Cardinalidae,Cardinalis,bird,vertebrate
MH700631.1,Cardinalis cardinalis,98964,Aves,Passeriformes,NA,Cardinalidae,Cardinalis,bird,vertebrate
KY091265.1,Scomberomorus concolor,99342,Actinopteri,Scombriformes,NA,Scombridae,Scomberomorus,fish,fish
KX925518.1,Scomberomorus concolor,99342,Actinopteri,Scombriformes,NA,Scombridae,Scomberomorus,fish,fish
OP056995.1,Scomberomorus maculatus,99344,Actinopteri,Scombriformes,NA,Scombridae,Scomberomorus,fish,fish
KX925517.1,Scomberomorus sierra,99346,Actinopteri,Scombriformes,NA,Scombridae,Scomberomorus,fish,fish
OP575307.1,Elephas maximus,99487,Mammalia,Proboscidea,NA,Elephantidae,Elephas,mammal,vertebrate
OL628830.1,Elephas maximus,99488,Mammalia,Proboscidea,NA,Elephantidae,Elephas,mammal,vertebrate
JN673263.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
JN673264.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KJ557423.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KJ557424.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KY616975.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KY616976.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KY616978.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KY616979.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KY616980.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KY616981.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MW006629.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MW113737.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MW113738.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636092.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636093.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636094.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636095.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636096.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636097.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636098.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636099.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
MT636100.1,Loxodonta cyclotis,99490,Mammalia,Proboscidea,NA,Elephantidae,Loxodonta,mammal,vertebrate
KP171723.1,Salmo trutta,99804,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
KT633607.1,Salmo trutta,99804,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
KT634053.1,Salmo trutta,99804,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
LC137015.1,Salmo trutta,99804,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
MT789705.1,Salmo trutta,99804,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
MT789706.1,Salmo trutta,99804,Actinopteri,Salmoniformes,NA,Salmonidae,Salmo,fish,fish
KP326309.1,Cynomys leucurus,99825,Mammalia,Rodentia,NA,Sciuridae,Cynomys,mammal,vertebrate
OQ053425.1,Spermophilus alashanicus,99830,Mammalia,Rodentia,NA,Sciuridae,Spermophilus,mammal,vertebrate
KR534854.1,Spermophilus dauricus,99837,Mammalia,Rodentia,NA,Sciuridae,Spermophilus,mammal,vertebrate
KP708706.1,Spermophilus dauricus,99837,Mammalia,Rodentia,NA,Sciuridae,Spermophilus,mammal,vertebrate
MN356247.1,Toxostoma redivivum,99882,Aves,Passeriformes,NA,Mimidae,Toxostoma,bird,vertebrate
DQ019313.1,Tetraodon nigroviridis,99883,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Tetraodon,fish,fish
AP006046.1,Tetraodon nigroviridis,99883,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Tetraodon,fish,fish
AP011921.1,Tetraodon biocellatus,99884,Actinopteri,Tetraodontiformes,NA,Tetraodontidae,Tetraodon,fish,fish
KJ397606.1,Lepus corsicanus,100181,Mammalia,Lagomorpha,NA,Leporidae,Lepus,mammal,vertebrate
KJ397610.1,Lepus granatensis,100182,Mammalia,Lagomorpha,NA,Leporidae,Lepus,mammal,vertebrate
KJ397611.1,Lepus granatensis,100182,Mammalia,Lagomorpha,NA,Leporidae,Lepus,mammal,vertebrate
OP238470.1,Brachyistius frenatus,100188,Actinopteri,NA,NA,Embiotocidae,Brachyistius,fish,fish
CM054999.1,Brachyistius frenatus,100188,Actinopteri,NA,NA,Embiotocidae,Brachyistius,fish,fish
KU530212.1,Embiotoca jacksoni,100190,Actinopteri,NA,NA,Embiotocidae,Embiotoca,fish,fish
OL806588.1,Phanerodon furcatus,100200,Actinopteri,NA,NA,Embiotocidae,Phanerodon,fish,fish
OP035280.1,Paracirrhites forsteri,100206,Actinopteri,Centrarchiformes,NA,Cirrhitidae,Paracirrhites,fish,fish
FJ890514.1,Apalone ferox,100213,Reptilia,Testudines,NA,Trionychidae,Apalone,reptile,vertebrate
KX882744.1,Apalone ferox,100213,Reptilia,Testudines,NA,Trionychidae,Apalone,reptile,vertebrate
JQ256925.1,Cercopithecus lhoesti,100224,Mammalia,Primates,Simiiformes,Cercopithecidae,Allochrocebus,mammal,vertebrate
KJ434957.1,Cercopithecus lhoesti,100224,Mammalia,Primates,Simiiformes,Cercopithecidae,Allochrocebus,mammal,vertebrate
MW995951.1,Geomys pinetis,100306,Mammalia,Rodentia,NA,Geomyidae,Geomys,mammal,vertebrate
MZ030795.1,Geomys pinetis,100306,Mammalia,Rodentia,NA,Geomyidae,Geomys,mammal,vertebrate
HQ171058.1,Lepilemur leucopus,100475,Mammalia,Primates,Lemuriformes,Lepilemuridae,Lepilemur,mammal,vertebrate
HQ171071.1,Lepilemur leucopus,100475,Mammalia,Primates,Lemuriformes,Lepilemuridae,Lepilemur,mammal,vertebrate
JQ256994.1,Miopithecus ogouensis,100488,Mammalia,Primates,Simiiformes,Cercopithecidae,Miopithecus,mammal,vertebrate
JQ256995.1,Miopithecus ogouensis,100488,Mammalia,Primates,Simiiformes,Cercopithecidae,Miopithecus,mammal,vertebrate
JQ256997.1,Miopithecus ogouensis,100488,Mammalia,Primates,Simiiformes,Cercopithecidae,Miopithecus,mammal,vertebrate
CM021656.1,Balearica regulorum,100784,Aves,Gruiformes,NA,Gruidae,Balearica,bird,vertebrate
EU196361.1,Falco tinnunculus,100819,Aves,Falconiformes,NA,Falconidae,Falco,bird,vertebrate
MN122821.1,Falco tinnunculus,100819,Aves,Falconiformes,NA,Falconidae,Falco,bird,vertebrate
LC541475.1,Geronticus eremita,100822,Aves,Pelecaniformes,NA,Threskiornithidae,Geronticus,bird,vertebrate
KM434134.1,Scolopax rusticola,100826,Aves,Charadriiformes,NA,Scolopacidae,Scolopax,bird,vertebrate
KJ913674.1,Tachybaptus ruficollis,100828,Aves,Podicipediformes,NA,Podicipedidae,Tachybaptus,bird,vertebrate
MT787324.1,Tetrao urogallus,100830,Aves,Galliformes,NA,Phasianidae,Tetrao,bird,vertebrate
OX596333.1,Tetrao urogallus,100830,Aves,Galliformes,NA,Phasianidae,Tetrao,bird,vertebrate
GQ358927.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196498.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196499.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196500.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196501.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196502.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196503.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196504.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196505.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196506.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196507.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196508.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196509.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196510.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196511.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196512.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196513.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196514.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196515.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196516.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196517.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196518.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196519.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196520.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196521.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196522.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196523.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196524.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196525.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196526.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196527.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196528.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196529.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196530.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
MN196531.1,Threskiornis aethiopicus,100858,Aves,Pelecaniformes,NA,Threskiornithidae,Threskiornis,bird,vertebrate
