accession_id,species,tax_id,class,order,infraorder,family,genus
OM650067.1,Propithecus verreauxi,34825,Mammalia,Primates,Lemuriformes,Indriidae,Propithecus
OM650068.1,Propithecus verreauxi,34825,Mammalia,Primates,Lemuriformes,Indriidae,Propithecus
OM650069.1,Propithecus verreauxi,34825,Mammalia,Primates,Lemuriformes,Indriidae,Propithecus
OM650070.1,Propithecus verreauxi,34825,Mammalia,Primates,Lemuriformes,Indriidae,Propithecus
OM650071.1,Propithecus verreauxi,34825,Mammalia,Primates,Lemuriformes,Indriidae,Propithecus
KJ944174.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944178.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944181.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944196.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944198.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944205.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944231.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944237.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944248.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
KJ944258.1,Indri indri,34827,Mammalia,Primates,Lemuriformes,Indriidae,Indri
AM905040.1,Eulemur mongoz,34828,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944187.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944190.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944193.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944195.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944203.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944226.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944235.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944241.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944244.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
KJ944255.1,Eulemur rubriventer,34829,Mammalia,Primates,Lemuriformes,Lemuridae,Eulemur
HM544128.1,Proechimys longicaudatus,34837,Mammalia,Rodentia,NA,Echimyidae,Proechimys
KX688186.1,Proechimys longicaudatus,34837,Mammalia,Rodentia,NA,Echimyidae,Proechimys
KX688199.1,Proechimys longicaudatus,34837,Mammalia,Rodentia,NA,Echimyidae,Proechimys
KX688205.1,Proechimys longicaudatus,34837,Mammalia,Rodentia,NA,Echimyidae,Proechimys
KX688206.1,Proechimys longicaudatus,34837,Mammalia,Rodentia,NA,Echimyidae,Proechimys
JX312692.1,Chinchilla lanigera,34839,Mammalia,Rodentia,NA,Chinchillidae,Chinchilla
KU892766.1,Capromys pilorides,34842,Mammalia,Rodentia,NA,Capromyidae,Capromys
CM051845.1,Erethizon dorsatum,34844,Mammalia,Rodentia,NA,Erethizontidae,Erethizon
EU273709.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
EU273710.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
EU273711.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KJ530564.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814709.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814710.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814711.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814712.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814713.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814714.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814715.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814716.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814717.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814718.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814719.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814720.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
KY814721.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
MN126569.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908890.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908891.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908892.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908893.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908894.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908895.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908896.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908897.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908898.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908899.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908900.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908901.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
OM908902.1,Rattus exulans,34854,Mammalia,Rodentia,NA,Muridae,Rattus
MN807599.1,Stochomys longicaudatus,34856,Mammalia,Rodentia,NA,Muridae,Stochomys
MN845643.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
MN845644.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
MN845645.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
MN845646.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
MN845647.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
MN845648.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
MZ131547.1,Hylomyscus alleni,34858,Mammalia,Rodentia,NA,Muridae,Hylomyscus
FJ207534.1,Capricornis sumatraensis,34865,Mammalia,Artiodactyla,Pecora,Bovidae,Capricornis
MH155202.1,Capricornis sumatraensis,34865,Mammalia,Artiodactyla,Pecora,Bovidae,Capricornis
EF558665.1,Naemorhedus swinhoei,34866,Mammalia,Artiodactyla,Pecora,Bovidae,Capricornis
FJ207539.1,Rupicapra rupicapra,34869,Mammalia,Artiodactyla,Pecora,Bovidae,Rupicapra
JX188255.1,Naemorhedus goral,34871,Mammalia,Artiodactyla,Pecora,Bovidae,Naemorhedus
KT878720.1,Naemorhedus goral,34871,Mammalia,Artiodactyla,Pecora,Bovidae,Naemorhedus
MG591488.1,Naemorhedus goral,34871,Mammalia,Artiodactyla,Pecora,Bovidae,Naemorhedus
MG865962.1,Naemorhedus goral,34871,Mammalia,Artiodactyla,Pecora,Bovidae,Naemorhedus
FJ207535.1,Oreamnos americanus,34873,Mammalia,Artiodactyla,Pecora,Bovidae,Oreamnos
JN632700.1,Saiga tatarica,34875,Mammalia,Artiodactyla,Pecora,Bovidae,Saiga
MF497028.1,Saiga tatarica,34875,Mammalia,Artiodactyla,Pecora,Bovidae,Saiga
GU256221.1,Nyctereutes procyonoides,34880,Mammalia,Carnivora,NA,Canidae,Nyctereutes
MG256392.1,Nyctereutes procyonoides,34880,Mammalia,Carnivora,NA,Canidae,Nyctereutes
MT874472.1,Nyctereutes procyonoides,34880,Mammalia,Carnivora,NA,Canidae,Nyctereutes
AB291077.1,Enhydra lutris,34882,Mammalia,Carnivora,NA,Mustelidae,Enhydra
AM181016.1,Callorhinus ursinus,34884,Mammalia,Carnivora,NA,Otariidae,Callorhinus
MG916809.1,Callorhinus ursinus,34884,Mammalia,Carnivora,NA,Otariidae,Callorhinus
AJ428578.2,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300601.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300602.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300603.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300604.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300605.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300606.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300607.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AB300608.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
GU475464.1,Eumetopias jubatus,34886,Mammalia,Carnivora,NA,Otariidae,Eumetopias
AM181019.1,Phocarctos hookeri,34888,Mammalia,Carnivora,NA,Otariidae,Phocarctos
KX388143.1,Phocarctos hookeri,34888,Mammalia,Carnivora,NA,Otariidae,Phocarctos
KX388144.1,Phocarctos hookeri,34888,Mammalia,Carnivora,NA,Otariidae,Phocarctos
MT948078.1,Phocoena dioptrica,34890,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Phocoena
MT948079.1,Phocoena dioptrica,34890,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Phocoena
MT948080.1,Phocoena dioptrica,34890,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Phocoena
KC777291.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
KX650870.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
MT948057.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
MT948058.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
MT948059.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
MT948060.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
MT948061.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
MT948062.1,Neophocaena phocaenoides,34892,Mammalia,Artiodactyla,Cetacea,Phocoenidae,Neophocaena
AB241055.1,Petaurus breviceps,34899,Mammalia,Diprotodontia,NA,Petauridae,Petaurus
FJ392294.1,Trachemys scripta,34903,NA,Testudines,NA,Emydidae,Trachemys
MW122291.1,Trachemys scripta,34903,NA,Testudines,NA,Emydidae,Trachemys
HQ915867.1,Pica pica,34924,Aves,Passeriformes,NA,Corvidae,Pica
MN356188.1,Vireo altiloquus,34956,Aves,Passeriformes,NA,Vireonidae,Vireo
MK775532.1,Hydrophis melanocephalus,34990,Lepidosauria,Squamata,Serpentes,Hydrophiidae,Hydrophis
LC648429.1,Hydrophis melanocephalus,34990,Lepidosauria,Squamata,Serpentes,Hydrophiidae,Hydrophis
MK775531.1,Emydocephalus ijimae,34996,Lepidosauria,Squamata,Serpentes,Hydrophiidae,Emydocephalus
LC648431.1,Emydocephalus ijimae,34996,Lepidosauria,Squamata,Serpentes,Hydrophiidae,Emydocephalus
HM641837.1,Crotalus horridus,35024,Lepidosauria,Squamata,Serpentes,Viperidae,Crotalus
MT109097.1,Clarias macrocephalus,35657,Actinopteri,Siluriformes,NA,Clariidae,Clarias
MF062946.1,Mastomys coucha,35658,Mammalia,Rodentia,NA,Muridae,Mastomys
MZ131551.1,Mastomys coucha,35658,Mammalia,Rodentia,NA,Muridae,Mastomys
MN122936.1,Larus argentatus,35669,Aves,Charadriiformes,NA,Laridae,Larus
DQ343648.1,Naja naja,35670,Lepidosauria,Squamata,Serpentes,Elapidae,Naja
KP262412.1,Gloydius ussuriensis,35671,Lepidosauria,Squamata,Serpentes,Viperidae,Gloydius
OP432732.1,Trematomus newnesi,35730,Actinopteri,Perciformes,NA,Nototheniidae,Trematomus
EU273712.1,Rattus tanezumi,35732,Mammalia,Rodentia,NA,Muridae,Rattus
KF011916.1,Rattus tanezumi,35732,Mammalia,Rodentia,NA,Muridae,Rattus
KU200226.1,Rattus tanezumi,35732,Mammalia,Rodentia,NA,Muridae,Rattus
MN126566.1,Rattus tanezumi,35732,Mammalia,Rodentia,NA,Muridae,Rattus
OK054583.1,Rattus tanezumi,35732,Mammalia,Rodentia,NA,Muridae,Rattus
FJ853422.1,Chiloscyllium plagiosum,36176,Chondrichthyes,Orectolobiformes,NA,Hemiscylliidae,Chiloscyllium
JX162601.1,Chiloscyllium plagiosum,36176,Chondrichthyes,Orectolobiformes,NA,Hemiscylliidae,Chiloscyllium
KP013103.1,Acipenser oxyrinchus,36177,Actinopteri,Acipenseriformes,NA,Acipenseridae,Acipenser
MT410938.1,Acipenser oxyrinchus,36177,Actinopteri,Acipenseriformes,NA,Acipenseridae,Acipenser
KU985069.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
KU985079.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
KU985080.2,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101777.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101778.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101780.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101781.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101785.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101786.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101790.1,Scaphirhynchus albus,36178,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101791.1,Scaphirhynchus suttkusi,36179,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF101792.1,Scaphirhynchus suttkusi,36179,Actinopteri,Acipenseriformes,NA,Acipenseridae,Scaphirhynchus
MF621765.1,Coregonus artedi,36181,Actinopteri,Salmoniformes,NA,Salmonidae,Coregonus
MF621766.1,Coregonus artedi,36181,Actinopteri,Salmoniformes,NA,Salmonidae,Coregonus
MH301055.1,Coregonus artedi,36181,Actinopteri,Salmoniformes,NA,Salmonidae,Coregonus
MH301056.1,Coregonus artedi,36181,Actinopteri,Salmoniformes,NA,Salmonidae,Coregonus
MW856899.1,Coregonus artedi,36181,Actinopteri,Salmoniformes,NA,Salmonidae,Coregonus
MW856900.1,Coregonus artedi,36181,Actinopteri,Salmoniformes,NA,Salmonidae,Coregonus
FJ853655.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
CM015041.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT410870.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062993.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062994.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062995.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062996.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062997.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062998.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT062999.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063000.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063001.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063002.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063003.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063004.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063005.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063006.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063040.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063041.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063042.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063043.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063044.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MT063045.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MN031595.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
MN852233.1,Thymallus thymallus,36185,Actinopteri,Salmoniformes,NA,Salmonidae,Thymallus
KP300644.1,Parachaenichthys charcoti,36187,Actinopteri,Perciformes,NA,Bathydraconidae,Parachaenichthys
KU341409.1,Chionodraco hamatus,36188,Actinopteri,Perciformes,NA,Channichthyidae,Chionodraco
KT921282.1,Chionodraco hamatus,36188,Actinopteri,Perciformes,NA,Channichthyidae,Chionodraco
JF933907.1,Chaenocephalus aceratus,36190,Actinopteri,Perciformes,NA,Channichthyidae,Chaenocephalus
MK941847.1,Cryodraco antarcticus,36192,Actinopteri,Perciformes,NA,Channichthyidae,Cryodraco
MK517525.1,Pagetopsis macropterus,36194,Actinopteri,Perciformes,NA,Channichthyidae,Pagetopsis
MT559892.1,Pagetopsis macropterus,36194,Actinopteri,Perciformes,NA,Channichthyidae,Pagetopsis
MT559895.1,Trematomus eulepidotus,36195,Actinopteri,Perciformes,NA,Nototheniidae,Trematomus
MZ779013.1,Trematomus nicolai,36197,Actinopteri,Perciformes,NA,Nototheniidae,Trematomus
MK007073.1,Trematomus pennellii,36198,Actinopteri,Perciformes,NA,Nototheniidae,Trematomus
LC138011.1,Dissostichus mawsoni,36200,Actinopteri,Perciformes,NA,Nototheniidae,Dissostichus
OP804623.1,Gobionotothen gibberifrons,36202,Actinopteri,Perciformes,NA,Nototheniidae,Gobionotothen
AB108498.1,Trachurus trachurus,36212,Actinopteri,Carangiformes,NA,Carangidae,Trachurus
MT410871.1,Trachurus trachurus,36212,Actinopteri,Carangiformes,NA,Carangidae,Trachurus
LR991652.1,Trachurus trachurus,36212,Actinopteri,Carangiformes,NA,Carangidae,Trachurus
MT410923.1,Boops boops,36219,Actinopteri,Spariformes,NA,Sparidae,Boops
JQ256921.1,Cercopithecus diana,36224,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
JQ256922.1,Cercopithecus diana,36224,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
KJ434958.1,Cercopithecus diana,36224,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
KJ434956.1,Cercopithecus mitis,36225,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
JQ256979.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
JQ256980.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT936554.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT936555.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT936557.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT936558.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT936559.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT936560.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544450.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544451.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544452.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544453.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544454.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544455.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544456.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MT544457.1,Cercopithecus mona,36226,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
JQ256929.1,Cercopithecus neglectus,36227,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
JQ256930.1,Cercopithecus neglectus,36227,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
MW160353.1,Cercopithecus neglectus,36227,Mammalia,Primates,Simiiformes,Cercopithecidae,Cercopithecus
JX946205.2,Papio ursinus,36229,Mammalia,Primates,Simiiformes,Cercopithecidae,Papio
JX946204.2,Papio ursinus,36229,Mammalia,Primates,Simiiformes,Cercopithecidae,Papio
JQ256996.1,Miopithecus talapoin,36231,Mammalia,Primates,Simiiformes,Cercopithecidae,Miopithecus
AP017387.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017388.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017389.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017390.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017391.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017392.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017400.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017401.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017402.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017403.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017404.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017405.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017406.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017407.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017408.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017409.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017410.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017411.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017412.1,Mustela itatsi,36238,Mammalia,Carnivora,NA,Mustelidae,Mustela
HM106319.1,Mustela nivalis,36239,Mammalia,Carnivora,NA,Mustelidae,Mustela
KT901457.1,Mustela nivalis,36239,Mammalia,Carnivora,NA,Mustelidae,Mustela
KT693382.1,Mustela nivalis,36239,Mammalia,Carnivora,NA,Mustelidae,Mustela
MF459691.1,Mustela nivalis,36239,Mammalia,Carnivora,NA,Mustelidae,Mustela
MW257229.1,Mustela nivalis,36239,Mammalia,Carnivora,NA,Mustelidae,Mustela
CM032670.1,Mustela nivalis,36239,Mammalia,Carnivora,NA,Mustelidae,Mustela
HM106317.1,Mustela sibirica,36240,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017393.1,Mustela sibirica,36240,Mammalia,Carnivora,NA,Mustelidae,Mustela
AP017394.1,Mustela sibirica,36240,Mammalia,Carnivora,NA,Mustelidae,Mustela
